Unnamed: 0,Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
602,603,4449069,36,17,single,owned,yes,Magistrate,Sasaram[30],Bihar,7,11,0
603,604,2737514,58,14,single,rented,no,Technician,Visakhapatnam[4],Andhra_Pradesh,13,10,0
604,605,4370986,31,9,single,rented,no,Engineer,Mumbai,Maharashtra,4,12,0
605,606,8692016,22,10,single,rented,yes,Graphic_Designer,Hazaribagh,Jharkhand,8,13,0
606,607,9908353,68,3,single,rented,yes,Librarian,Sikar,Rajasthan,3,13,0
607,608,4143099,21,3,single,rented,no,Technology_specialist,Visakhapatnam[4],Andhra_Pradesh,3,11,0
608,609,358155,26,3,single,rented,no,Chef,Bally,West_Bengal,3,14,0
609,610,1097615,59,15,married,rented,no,Technician,Yamunanagar,Haryana,5,14,0
610,611,7098940,60,5,single,rented,yes,Librarian,Aligarh,Uttar_Pradesh,5,11,0
611,612,346205,68,14,single,rented,no,Police_officer,Bhiwani,Haryana,6,13,0
612,613,2889220,34,18,single,rented,yes,Financial_Analyst,Navi_Mumbai,Maharashtra,13,14,0
613,614,1040029,46,5,single,rented,yes,Software_Developer,Aizawl,Mizoram,5,10,0
614,615,150879,77,0,single,norent_noown,yes,Lawyer,Rampur,Uttar_Pradesh,0,12,0
615,616,9658695,74,19,single,rented,no,Fashion_Designer,Panihati,West_Bengal,8,11,0
616,617,893955,28,8,married,rented,no,Geologist,Bally,West_Bengal,3,14,0
617,618,8755938,42,20,single,rented,yes,Biomedical_Engineer,Delhi_city,Delhi,14,13,1
618,619,6471065,68,10,single,owned,yes,Hotel_Manager,Erode[17],Tamil_Nadu,5,14,0
619,620,3251968,76,17,single,rented,no,Geologist,Malda,West_Bengal,9,11,0
620,621,4683990,33,9,single,rented,yes,Physician,Panihati,West_Bengal,9,11,0
621,622,1477651,50,15,single,rented,no,Surveyor,Dewas,Madhya_Pradesh,8,13,0
622,623,5890358,43,4,single,rented,no,Magistrate,Thiruvananthapuram,Kerala,4,13,0
623,624,6106749,43,9,single,rented,no,Physician,Pallavaram,Tamil_Nadu,9,13,0
624,625,6832550,53,20,single,rented,yes,Psychologist,Deoghar,Jharkhand,13,11,0
625,626,333430,34,6,single,rented,yes,Army_officer,Kalyan-Dombivli,Maharashtra,6,11,0
626,627,3729339,73,3,single,rented,no,Biomedical_Engineer,Bidhannagar,West_Bengal,3,14,0
627,628,6549582,31,7,single,rented,yes,Architect,Guntakal,Andhra_Pradesh,7,11,1
628,629,4916345,73,8,single,rented,yes,Air_traffic_controller,Raiganj,West_Bengal,8,12,1
629,630,8097242,43,1,single,owned,yes,Fashion_Designer,Asansol,West_Bengal,1,10,0
630,631,2359192,57,1,single,rented,no,Chartered_Accountant,Lucknow,Uttar_Pradesh,1,14,0
631,632,7462582,72,12,single,rented,no,Chemical_engineer,Belgaum,Karnataka,12,10,0
632,633,117262,65,15,single,rented,no,Biomedical_Engineer,Uluberia,West_Bengal,12,12,0
633,634,2582515,27,14,single,rented,yes,Design_Engineer,Anantapuram[24],Andhra_Pradesh,14,13,0
634,635,6129612,42,13,single,owned,no,Microbiologist,Amaravati,Andhra_Pradesh,6,12,0
635,636,3662229,39,0,single,rented,no,Civil_engineer,Buxar[37],Bihar,0,14,0
636,637,4140213,45,6,single,rented,no,Flight_attendant,Parbhani,Maharashtra,6,14,0
637,638,8669868,63,10,single,rented,no,Surgeon,Kozhikode,Kerala,6,11,0
638,639,222070,21,19,single,rented,no,Biomedical_Engineer,Munger,Bihar,14,13,0
639,640,9768431,72,4,single,owned,yes,Engineer,Hapur,Uttar_Pradesh,4,14,0
640,641,6251533,50,16,single,rented,yes,Design_Engineer,Adoni,Andhra_Pradesh,4,11,0
641,642,1016509,42,12,single,rented,no,Politician,Alappuzha,Kerala,10,13,0
642,643,4954873,46,19,single,rented,no,Flight_attendant,Mau,Uttar_Pradesh,5,13,0
643,644,2267190,52,15,single,rented,no,Computer_operator,Hapur,Uttar_Pradesh,9,11,0
644,645,5082664,41,12,single,rented,yes,Police_officer,Barasat,West_Bengal,5,12,1
645,646,9241745,23,10,single,rented,no,Web_designer,Madhyamgram,West_Bengal,10,11,0
646,647,2822951,45,8,single,rented,yes,Fashion_Designer,Vijayanagaram,Andhra_Pradesh,8,14,0
647,648,853211,40,5,single,rented,no,Civil_servant,Tirunelveli,Tamil_Nadu,5,10,0
648,649,9559493,77,3,single,rented,no,Army_officer,Sirsa,Haryana,3,13,0
649,650,2376301,49,17,single,owned,no,Geologist,Mehsana,Gujarat,4,13,0
650,651,3711307,22,20,single,rented,yes,Economist,Ozhukarai,Puducherry,10,12,1
651,652,1215004,25,5,single,rented,no,Firefighter,Jalna,Maharashtra,5,10,0
652,653,1975710,42,3,single,rented,yes,Politician,Singrauli,Madhya_Pradesh,3,11,0
653,654,5203541,30,17,single,rented,no,Physician,Sangli-Miraj_&_Kupwad,Maharashtra,8,13,0
654,655,9605668,25,17,single,rented,yes,Dentist,Bardhaman,West_Bengal,8,14,0
655,656,6986458,35,11,single,rented,no,Librarian,Chinsurah,West_Bengal,8,14,0
656,657,8823581,27,15,single,rented,no,Police_officer,Satna,Madhya_Pradesh,10,12,0
657,658,7145203,44,6,single,owned,yes,Industrial_Engineer,Kamarhati,West_Bengal,3,14,0
658,659,1202104,69,4,single,rented,yes,Engineer,Malda,West_Bengal,4,12,0
659,660,3159546,75,5,married,rented,no,Librarian,Karawal_Nagar,Delhi,3,13,0
660,661,4206929,73,8,single,rented,no,Technical_writer,Hosur,Tamil_Nadu,8,11,1
661,662,6019535,75,9,single,rented,yes,Surveyor,Nadiad,Gujarat,3,13,0
662,663,7172998,36,16,single,rented,no,Dentist,Kurnool[18],Andhra_Pradesh,9,13,0
663,664,6175598,49,18,single,rented,yes,Geologist,Ahmedabad,Gujarat,6,13,0
664,665,3623971,21,7,single,rented,no,Magistrate,Bellary,Karnataka,7,13,0
665,666,2024213,38,19,single,rented,no,Comedian,Durg,Chhattisgarh,8,14,1
666,667,3283513,25,17,married,owned,no,Architect,Shivpuri,Madhya_Pradesh,4,13,0
667,668,1413733,25,2,single,rented,yes,Architect,Sri_Ganganagar,Rajasthan,2,14,0
668,669,7564205,36,10,single,rented,no,Consultant,Nadiad,Gujarat,10,13,0
669,670,9500602,70,16,single,rented,no,Firefighter,Rampur,Uttar_Pradesh,14,13,0
670,671,4360408,47,19,single,rented,no,Industrial_Engineer,Ratlam,Madhya_Pradesh,6,13,0
671,672,1108189,41,6,single,rented,no,Artist,Kulti,West_Bengal,6,10,0
672,673,5809456,72,16,single,rented,yes,Comedian,Medininagar,Jharkhand,4,10,0
673,674,9533689,61,6,married,rented,no,Fashion_Designer,Panihati,West_Bengal,4,13,0
674,675,2721517,62,6,single,rented,no,Statistician,Thanjavur,Tamil_Nadu,6,10,0
675,676,4702825,59,8,single,rented,no,Dentist,Indore,Madhya_Pradesh,5,13,0
676,677,1112644,23,16,single,rented,yes,Official,Navi_Mumbai,Maharashtra,6,10,1
677,678,7648698,68,16,single,rented,yes,Psychologist,Jhansi,Uttar_Pradesh,13,10,0
678,679,8881776,49,13,single,rented,no,Architect,Berhampur,Odisha,13,12,0
679,680,9099029,64,9,married,rented,yes,Chartered_Accountant,Bulandshahr,Uttar_Pradesh,7,10,0
680,681,7341279,50,0,single,rented,no,Industrial_Engineer,Rajpur_Sonarpur,West_Bengal,0,11,0
681,682,1169151,61,17,single,rented,no,Drafter,Hajipur[31],Bihar,7,13,0
682,683,6389669,33,13,married,rented,no,Chartered_Accountant,Bareilly,Uttar_Pradesh,11,11,0
683,684,8141031,23,17,single,rented,no,Secretary,Vijayanagaram,Andhra_Pradesh,3,11,0
684,685,7302729,70,14,single,rented,no,Aviator,Bongaigaon,Assam,11,11,0
685,686,5421595,45,4,single,rented,no,Air_traffic_controller,Giridih,Jharkhand,4,12,1
686,687,9104150,70,14,single,rented,no,Technology_specialist,Hajipur[31],Bihar,11,10,0
687,688,1303925,57,11,single,rented,no,Secretary,Katihar,Bihar,11,14,0
688,689,4588175,49,20,single,rented,no,Secretary,Bilaspur,Chhattisgarh,6,11,0
689,690,1099947,48,0,single,rented,no,Librarian,Surat,Gujarat,0,10,0
690,691,1990293,54,15,single,rented,no,Web_designer,Nagpur,Maharashtra,4,10,0
691,692,3306281,33,16,single,rented,no,Engineer,Machilipatnam,Andhra_Pradesh,8,12,1
692,693,8744579,34,3,married,rented,yes,Web_designer,Bikaner,Rajasthan,3,12,0
693,694,9121364,70,18,single,rented,no,Artist,Sikar,Rajasthan,3,11,0
694,695,1585215,64,9,single,rented,no,Politician,Karnal,Haryana,9,10,0
695,696,1512050,70,7,single,rented,no,Librarian,Sasaram[30],Bihar,7,14,0
696,697,2707807,35,12,single,rented,no,Civil_engineer,Ambarnath,Maharashtra,4,13,0
697,698,4279587,56,11,single,rented,yes,Chemical_engineer,Siliguri,West_Bengal,11,10,0
698,699,445268,57,17,single,rented,no,Technician,Vellore,Tamil_Nadu,9,13,0
699,700,7767858,29,0,married,rented,no,Physician,Yamunanagar,Haryana,0,10,0
700,701,3548901,67,11,single,rented,yes,Web_designer,Pallavaram,Tamil_Nadu,9,11,0
701,702,165198,77,8,single,rented,yes,Technical_writer,Nagaon,Assam,6,11,0
702,703,2598882,23,0,single,rented,no,Scientist,Imphal,Manipur,0,14,0
703,704,4477660,30,0,married,rented,yes,Lawyer,Saharanpur,Uttar_Pradesh,0,14,0
704,705,4608251,59,0,single,rented,no,Flight_attendant,Korba,Chhattisgarh,0,10,0
705,706,5101498,55,0,married,rented,no,Artist,Pallavaram,Tamil_Nadu,0,14,0
706,707,3423478,76,9,single,rented,no,Computer_hardware_engineer,Suryapet,Telangana,4,10,1
707,708,7536082,29,1,single,rented,yes,Fashion_Designer,Bhiwandi,Maharashtra,1,11,0
708,709,166480,36,8,single,rented,yes,Police_officer,Visakhapatnam[4],Andhra_Pradesh,8,11,1
709,710,4758365,66,8,married,rented,no,Software_Developer,Bikaner,Rajasthan,8,11,0
710,711,3608658,70,18,single,rented,no,Computer_operator,Burhanpur,Madhya_Pradesh,4,11,0
711,712,4112102,46,15,single,rented,no,Chef,Mangalore,Karnataka,5,13,1
712,713,5831264,32,1,single,rented,no,Consultant,Tenali,Andhra_Pradesh,1,11,0
713,714,7040268,47,19,single,rented,yes,Software_Developer,Bhalswa_Jahangir_Pur,Delhi,11,13,0
714,715,488193,71,18,single,rented,no,Economist,Guna,Madhya_Pradesh,8,10,0
715,716,7338543,34,9,single,rented,no,Microbiologist,Bilaspur,Chhattisgarh,3,12,0
716,717,2888327,52,19,single,rented,yes,Drafter,Hajipur[31],Bihar,8,12,0
717,718,5386630,75,12,single,rented,no,Microbiologist,Muzaffarpur,Bihar,10,11,0
718,719,3753805,68,0,single,rented,no,Physician,Srinagar,Jammu_and_Kashmir,0,13,0
719,720,5812529,46,2,single,rented,yes,Software_Developer,Tiruchirappalli[10],Tamil_Nadu,2,11,1
720,721,9422148,43,16,single,rented,yes,Computer_hardware_engineer,Singrauli,Madhya_Pradesh,12,12,1
721,722,7673823,63,15,married,rented,no,Army_officer,Jaipur,Rajasthan,11,14,0
722,723,1832053,63,14,married,rented,yes,Secretary,Nashik,Maharashtra,7,14,0
723,724,6239581,38,8,single,rented,yes,Air_traffic_controller,Thane,Maharashtra,8,13,1
724,725,9855166,72,5,married,rented,yes,Drafter,Bidar,Karnataka,5,13,0
725,726,9044259,30,16,single,rented,no,Flight_attendant,Jabalpur,Madhya_Pradesh,3,11,1
726,727,9241049,41,8,single,rented,yes,Economist,Nanded,Maharashtra,6,13,0
727,728,9506949,49,14,single,rented,yes,Civil_servant,Bellary,Karnataka,13,11,0
728,729,4593497,33,15,married,rented,no,Biomedical_Engineer,Begusarai,Bihar,8,14,0
729,730,5186187,76,2,single,rented,no,Dentist,Shahjahanpur,Uttar_Pradesh,2,12,1
730,731,3069692,47,19,single,norent_noown,no,Software_Developer,Sultan_Pur_Majra,Delhi,5,11,0
731,732,1405890,34,2,single,owned,no,Graphic_Designer,"Khora,_Ghaziabad",Uttar_Pradesh,2,12,0
732,733,2774757,36,11,single,rented,no,Civil_servant,New_Delhi,Delhi,10,11,0
733,734,3470076,44,15,single,rented,no,Magistrate,Gaya,Bihar,11,12,1
734,735,52469,60,10,single,rented,no,Statistician,Durgapur,West_Bengal,5,10,0
735,736,9450206,53,1,single,rented,no,Consultant,Haldia,West_Bengal,1,11,0
736,737,960205,66,16,single,rented,no,Comedian,Vijayawada,Andhra_Pradesh,7,11,1
737,738,1117930,79,15,single,rented,no,Drafter,Rohtak,Haryana,9,12,1
738,739,5604044,44,0,single,rented,no,Psychologist,Surat,Gujarat,0,13,0
739,740,96503,40,13,single,rented,no,Flight_attendant,Shimla,Himachal_Pradesh,3,14,1
740,741,3019204,29,14,single,rented,no,Surgeon,Arrah,Bihar,4,10,0
741,742,9043837,22,6,single,rented,yes,Technology_specialist,Haldia,West_Bengal,6,12,0
742,743,1868963,73,16,single,rented,yes,Computer_hardware_engineer,"Khora,_Ghaziabad",Uttar_Pradesh,7,12,0
743,744,5270510,50,17,single,rented,no,Software_Developer,Karawal_Nagar,Delhi,4,11,0
744,745,7529689,76,9,single,rented,no,Army_officer,Rajahmundry[19][20],Andhra_Pradesh,4,10,1
745,746,9420845,27,3,married,rented,no,Chef,Raichur,Karnataka,3,13,0
746,747,5152202,78,10,single,rented,no,Design_Engineer,Jamnagar,Gujarat,10,12,0
747,748,4388557,43,8,single,rented,no,Geologist,Bharatpur,Rajasthan,7,13,0
748,749,229554,74,15,single,rented,no,Web_designer,Ramgarh,Jharkhand,14,11,0
749,750,191830,45,9,single,rented,no,Economist,Bally,West_Bengal,9,12,0
750,751,7303811,47,2,single,rented,yes,Geologist,Warangal[11][12],Telangana,2,11,0
751,752,7002478,38,20,married,rented,no,Secretary,Sambalpur,Odisha,5,13,0
752,753,7910818,25,14,single,owned,no,Graphic_Designer,Medininagar,Jharkhand,10,10,0
753,754,2201763,70,15,single,rented,no,Dentist,Kulti,West_Bengal,12,14,0
754,755,8973665,74,19,single,rented,no,Psychologist,Yamunanagar,Haryana,13,10,0
755,756,2968373,29,20,single,rented,no,Chartered_Accountant,Purnia[26],Bihar,11,12,0
756,757,931078,57,19,single,rented,no,Chartered_Accountant,Bangalore,Karnataka,13,14,0
757,758,7310808,41,15,married,rented,no,Firefighter,Nangloi_Jat,Delhi,3,14,0
758,759,1442794,35,20,married,rented,no,Microbiologist,Haldia,West_Bengal,10,10,0
759,760,3528671,72,2,single,rented,no,Politician,Bhavnagar,Gujarat,2,10,0
760,761,6875625,77,7,married,rented,no,Surveyor,Parbhani,Maharashtra,7,11,0
761,762,5532605,23,19,single,owned,no,Statistician,Baranagar,West_Bengal,6,14,0
762,763,5965136,36,15,single,rented,no,Software_Developer,Jamshedpur,Jharkhand,10,12,1
763,764,6410485,75,7,single,rented,yes,Artist,Tadepalligudem,Andhra_Pradesh,7,10,0
764,765,479199,57,18,single,rented,no,Drafter,Jamalpur[36],Bihar,13,13,0
765,766,5557295,29,2,single,rented,no,Politician,Varanasi,Uttar_Pradesh,2,13,0
766,767,5623739,75,19,single,rented,no,Computer_operator,Pallavaram,Tamil_Nadu,9,12,0
767,768,7109627,74,20,single,norent_noown,yes,Politician,Muzaffarnagar,Uttar_Pradesh,14,14,0
768,769,275750,22,9,single,rented,no,Army_officer,Tinsukia,Assam,9,11,0
769,770,6338889,35,6,single,rented,no,Librarian,Danapur,Bihar,6,14,0
770,771,7556569,72,6,single,rented,no,Artist,Purnia[26],Bihar,6,11,0
771,772,2797997,30,10,single,rented,no,Mechanical_engineer,Muzaffarpur,Bihar,8,13,0
772,773,3086136,60,9,single,rented,no,Dentist,Chandigarh_city,Chandigarh,6,13,0
773,774,6550926,35,1,single,rented,no,Physician,Salem,Tamil_Nadu,1,11,1
774,775,5354560,58,13,single,rented,yes,Hotel_Manager,Anand,Gujarat,5,13,1
775,776,6590010,41,13,single,rented,no,Analyst,Anantapur,Andhra_Pradesh,6,13,0
776,777,5643939,76,11,single,rented,yes,Secretary,Nellore[14][15],Andhra_Pradesh,3,11,0
777,778,2979441,44,7,married,rented,yes,Aviator,Mathura,Uttar_Pradesh,7,12,0
778,779,3890846,58,16,married,rented,yes,Police_officer,Guntur[13],Andhra_Pradesh,4,11,0
779,780,7677453,49,12,single,rented,yes,Financial_Analyst,Firozabad,Uttar_Pradesh,3,11,0
780,781,5608121,52,7,single,rented,no,Physician,Jabalpur,Madhya_Pradesh,7,14,1
781,782,7087601,68,4,single,rented,no,Flight_attendant,Farrukhabad,Uttar_Pradesh,4,12,0
782,783,6894156,53,4,single,rented,no,Web_designer,Hubliâ€“Dharwad,Karnataka,4,10,0
783,784,9558695,35,11,single,rented,no,Air_traffic_controller,Uluberia,West_Bengal,6,12,0
784,785,1630476,65,3,single,rented,no,Chef,Guwahati,Assam,3,10,0
785,786,1246172,63,9,single,rented,yes,Designer,Tiruppur,Tamil_Nadu,5,13,0
786,787,8030487,62,3,single,rented,no,Computer_operator,Junagadh,Gujarat,3,13,0
787,788,9493120,63,19,single,rented,no,Hotel_Manager,Nagercoil,Tamil_Nadu,12,11,0
788,789,9443163,45,20,single,rented,no,Comedian,Chittoor[28],Andhra_Pradesh,5,12,0
789,790,4642438,55,13,single,rented,no,Drafter,Kanpur,Uttar_Pradesh,13,14,1
790,791,7359458,29,3,single,rented,no,Consultant,Kirari_Suleman_Nagar,Delhi,3,14,0
791,792,8136993,21,16,single,owned,no,Artist,Ramgarh,Jharkhand,3,11,0
792,793,3487781,65,7,single,rented,no,Politician,Alappuzha,Kerala,7,10,0
793,794,6851175,23,14,single,rented,yes,Firefighter,Satara,Maharashtra,8,14,0
794,795,7394642,53,11,single,rented,yes,Police_officer,Bathinda,Punjab,11,14,0
795,796,1896591,25,19,single,rented,no,Firefighter,Salem,Tamil_Nadu,5,13,0
796,797,8419826,31,0,single,rented,no,Geologist,Raiganj,West_Bengal,0,14,1
797,798,1368608,65,13,single,rented,no,Civil_servant,Tiruvottiyur,Tamil_Nadu,5,14,0
798,799,3734522,47,1,single,rented,no,Surveyor,Jamalpur[36],Bihar,1,10,1
799,800,7235849,46,4,married,rented,no,Lawyer,Khammam,Telangana,4,11,0
800,801,6747015,59,20,single,rented,no,Air_traffic_controller,Tirunelveli,Tamil_Nadu,7,14,0
801,802,1209322,41,10,single,rented,yes,Politician,Bidhannagar,West_Bengal,10,13,0
802,803,2018913,68,7,single,rented,yes,Web_designer,Dewas,Madhya_Pradesh,7,13,1
803,804,415914,52,6,single,rented,no,Industrial_Engineer,Visakhapatnam[4],Andhra_Pradesh,6,14,0
804,805,8976828,58,10,single,rented,yes,Hotel_Manager,Nagercoil,Tamil_Nadu,10,14,1
805,806,214045,54,14,single,rented,no,Air_traffic_controller,Mathura,Uttar_Pradesh,3,10,0
806,807,2716709,36,9,single,rented,no,Aviator,Vadodara,Gujarat,9,14,0
807,808,5994422,62,17,single,rented,no,Architect,Jabalpur,Madhya_Pradesh,6,13,0
808,809,3437621,78,14,single,rented,no,Economist,Ramgarh,Jharkhand,3,10,0
809,810,8793461,53,18,single,rented,no,Politician,Gulbarga,Karnataka,8,10,0
810,811,6951975,54,3,single,rented,yes,Analyst,Hubliâ€“Dharwad,Karnataka,3,11,0
811,812,3829485,32,2,single,rented,no,Civil_engineer,Ozhukarai,Puducherry,2,12,0
812,813,5415637,47,12,single,rented,no,Chemical_engineer,Ratlam,Madhya_Pradesh,12,14,0
813,814,5010356,74,8,single,rented,no,Biomedical_Engineer,Ajmer,Rajasthan,8,14,0
814,815,5098928,71,17,single,rented,no,Lawyer,Darbhanga,Bihar,4,11,0
815,816,8030284,65,6,single,rented,no,Civil_engineer,Ghaziabad,Uttar_Pradesh,6,12,1
816,817,1755216,38,15,single,rented,no,Hotel_Manager,Haridwar,Uttarakhand,11,13,0
817,818,2010564,71,16,single,rented,yes,Microbiologist,Malegaon,Maharashtra,3,12,0
818,819,931235,71,0,single,rented,no,Flight_attendant,Giridih,Jharkhand,0,13,0
819,820,221597,30,12,single,rented,no,Librarian,Gandhinagar,Gujarat,12,10,0
820,821,8035749,64,16,single,rented,no,Lawyer,Kalyan-Dombivli,Maharashtra,10,11,0
821,822,3469231,42,12,single,rented,no,Surgeon,Rohtak,Haryana,12,14,0
822,823,989292,45,4,single,rented,no,Design_Engineer,Surat,Gujarat,4,10,0
823,824,7532243,47,2,single,rented,yes,Chef,Mahbubnagar,Telangana,2,12,0
824,825,9809512,61,5,single,owned,yes,Industrial_Engineer,Ahmednagar,Maharashtra,5,11,0
825,826,5002101,37,6,single,rented,yes,Biomedical_Engineer,Shivpuri,Madhya_Pradesh,6,14,0
826,827,3239090,68,17,single,owned,no,Comedian,Amravati,Maharashtra,13,11,0
827,828,1014244,36,9,single,rented,no,Designer,Ludhiana,Punjab,9,10,0
828,829,9412724,57,0,single,rented,no,Consultant,Fatehpur,Uttar_Pradesh,0,14,0
829,830,8304718,78,0,single,rented,no,Civil_servant,Bally,West_Bengal,0,13,0
830,831,5238806,65,3,single,rented,no,Police_officer,Ramagundam[27],Telangana,3,12,1
831,832,6440066,74,15,single,rented,no,Technician,Bhilai,Chhattisgarh,8,11,0
832,833,224204,51,9,single,norent_noown,no,Computer_hardware_engineer,Mathura,Uttar_Pradesh,8,10,0
833,834,7074289,37,1,married,rented,no,Geologist,Anantapuram[24],Andhra_Pradesh,1,12,0
834,835,143036,29,4,single,rented,no,Secretary,Lucknow,Uttar_Pradesh,4,14,0
835,836,8631895,27,12,married,rented,no,Secretary,Giridih,Jharkhand,7,14,0
836,837,5272729,28,17,single,rented,no,Computer_operator,Guwahati,Assam,12,10,0
837,838,1288371,51,2,single,rented,no,Air_traffic_controller,Guwahati,Assam,2,10,0
838,839,2329433,42,1,single,rented,no,Surveyor,Bhilwara,Rajasthan,1,11,0
839,840,8796074,21,0,single,rented,no,Hotel_Manager,Begusarai,Bihar,0,14,0
840,841,6550448,77,7,single,rented,yes,Fashion_Designer,Delhi_city,Delhi,7,13,0
841,842,4701745,32,18,single,rented,yes,Technology_specialist,Ajmer,Rajasthan,11,14,0
842,843,1411158,42,11,single,owned,yes,Civil_engineer,Hospet,Karnataka,6,13,0
843,844,9176670,69,12,single,rented,no,Aviator,Bidar,Karnataka,6,12,0
844,845,971966,79,10,single,rented,yes,Industrial_Engineer,Mehsana,Gujarat,5,12,0
845,846,6794531,68,20,single,rented,no,Hotel_Manager,Vadodara,Gujarat,14,10,1
846,847,2174359,60,18,single,owned,yes,Financial_Analyst,Raipur,Chhattisgarh,11,10,0
847,848,9266153,67,14,single,rented,no,Computer_hardware_engineer,Dhule,Maharashtra,9,11,0
848,849,972554,54,13,single,rented,yes,Comedian,Barasat,West_Bengal,13,12,1
849,850,476900,33,20,single,rented,yes,Firefighter,Saharsa[29],Bihar,7,10,0
850,851,6991135,31,16,single,norent_noown,yes,Fashion_Designer,Mehsana,Gujarat,11,11,0
851,852,1854968,27,19,single,rented,no,Financial_Analyst,Sonipat,Haryana,3,14,0
852,853,6174825,47,19,single,rented,no,Engineer,Rampur,Uttar_Pradesh,6,14,0
853,854,7429005,69,2,married,rented,no,Computer_hardware_engineer,Gandhidham,Gujarat,2,13,0
854,855,2176235,50,10,single,rented,no,Biomedical_Engineer,Hajipur[31],Bihar,3,11,0
855,856,1746647,69,2,single,rented,yes,Secretary,Jabalpur,Madhya_Pradesh,2,13,0
856,857,40007,39,19,single,rented,no,Chef,Hazaribagh,Jharkhand,12,13,0
857,858,8025541,53,9,married,rented,no,Chemical_engineer,Ghaziabad,Uttar_Pradesh,7,14,0
858,859,215207,32,7,married,rented,no,Lawyer,Singrauli,Madhya_Pradesh,7,13,0
859,860,2636544,39,0,single,rented,no,Computer_hardware_engineer,Vellore,Tamil_Nadu,0,11,0
860,861,4505937,52,6,single,rented,no,Petroleum_Engineer,Mangalore,Karnataka,6,14,0
861,862,1161425,45,14,single,rented,no,Biomedical_Engineer,Bongaigaon,Assam,13,13,0
862,863,2513457,32,18,single,rented,yes,Petroleum_Engineer,Dibrugarh,Assam,9,10,0
863,864,1239373,64,4,single,rented,no,Lawyer,Srinagar,Jammu_and_Kashmir,3,12,0
864,865,1207390,43,4,single,rented,no,Computer_operator,Coimbatore,Tamil_Nadu,3,14,0
865,866,2037154,41,9,single,rented,yes,Aviator,Madanapalle,Andhra_Pradesh,6,14,0
866,867,1728444,66,10,single,rented,yes,Magistrate,Jhansi,Uttar_Pradesh,10,13,0
867,868,267623,32,16,single,rented,no,Lawyer,Tirunelveli,Tamil_Nadu,5,13,0
868,869,3026261,49,7,single,rented,no,Technology_specialist,Phusro,Jharkhand,7,14,0
869,870,9082033,57,9,single,rented,no,Secretary,Kharagpur,West_Bengal,5,14,0
870,871,6911597,48,12,single,rented,no,Microbiologist,Unnao,Uttar_Pradesh,4,13,0
871,872,6852832,44,10,single,rented,no,Financial_Analyst,Pallavaram,Tamil_Nadu,10,14,0
872,873,4306831,49,17,single,rented,no,Biomedical_Engineer,Katihar,Bihar,6,12,0
873,874,7625659,51,6,single,rented,no,Dentist,Jorhat,Assam,6,12,0
874,875,9211842,61,16,single,rented,no,Computer_hardware_engineer,Bettiah[33],Bihar,11,11,1
875,876,6268431,43,6,single,owned,yes,Technician,Jabalpur,Madhya_Pradesh,3,10,0
876,877,6165156,28,7,married,owned,no,Chef,Farrukhabad,Uttar_Pradesh,7,13,0
877,878,7962568,28,14,single,rented,yes,Engineer,Gudivada,Andhra_Pradesh,5,13,0
878,879,8057748,46,6,single,rented,yes,Geologist,Rajkot,Gujarat,4,11,1
879,880,2442625,67,9,married,rented,yes,Firefighter,Guntur[13],Andhra_Pradesh,7,12,0
880,881,5899739,75,11,single,rented,yes,Civil_servant,Nagaon,Assam,3,12,0
881,882,1006338,67,1,single,rented,yes,Engineer,Howrah,West_Bengal,1,14,0
882,883,2579337,41,6,married,rented,no,Chef,Saharsa[29],Bihar,6,12,0
883,884,6145246,32,3,single,rented,yes,Fashion_Designer,Ahmedabad,Gujarat,3,14,0
884,885,4556669,50,2,single,rented,yes,Hotel_Manager,Khammam,Telangana,2,13,0
885,886,6443249,69,18,single,rented,no,Firefighter,Ambala,Haryana,6,10,0
886,887,6372556,39,10,single,rented,yes,Graphic_Designer,Fatehpur,Uttar_Pradesh,3,13,0
887,888,4157390,34,17,married,rented,no,Statistician,Siliguri,West_Bengal,12,13,0
888,889,6389996,32,16,single,rented,no,Biomedical_Engineer,Jaipur,Rajasthan,7,11,0
889,890,7477502,28,14,single,rented,no,Chartered_Accountant,Ranchi,Jharkhand,11,10,0
890,891,127445,55,12,single,rented,no,Scientist,Bhatpara,West_Bengal,12,11,0
891,892,6712260,72,10,single,rented,no,Surgeon,Sultan_Pur_Majra,Delhi,3,11,0
892,893,4719877,74,15,single,rented,no,Civil_servant,Secunderabad,Telangana,11,10,0
893,894,1944232,23,20,single,rented,no,Fashion_Designer,Bhalswa_Jahangir_Pur,Delhi,14,13,0
894,895,1223133,68,6,single,norent_noown,no,Chartered_Accountant,Kozhikode,Kerala,6,10,0
895,896,5357215,52,8,single,rented,yes,Librarian,Darbhanga,Bihar,8,11,0
896,897,6381365,67,11,single,rented,no,Surveyor,Ulhasnagar,Maharashtra,4,12,0
897,898,4273331,67,17,single,rented,yes,Surgeon,Amritsar,Punjab,6,10,0
898,899,8371842,66,15,single,owned,no,Comedian,Jalandhar,Punjab,4,11,1
899,900,1851974,67,8,single,rented,no,Hotel_Manager,Bhatpara,West_Bengal,4,12,0
900,901,3657620,54,3,single,rented,no,Flight_attendant,Shimoga,Karnataka,3,13,0
